C1_skew,C4_skew,T3_skew,T4_skew,T5_skew,S1_skew,S2_skew,S3_skew,C5_skew,C6_skew,Imputed_C7_skew,C3_,Imputed_C2,I3_bins_new,Y1,Y2
0.08009889351541491,0.6245824373917783,0.0013175068783196973,0.10394401941222811,0.32227895026664655,-0.12818622572397162,0.21968449126926948,-0.07820663152608637,0.08120396104364559,1.2689539400345669,-0.510133486869697,1,1.0,2,0,1
1.1893049877166695,-0.678056522610388,-0.036696652762916455,0.16573368206872374,-0.0796603109302046,-1.3394794954308,0.8105908323405367,-0.0992135302103945,2.216721524850348,-0.7884287932496715,-0.8292023069702774,0,0.0,2,1,0
-0.3759530531534419,0.3473566832025885,0.0031384399579569874,0.05286214695204858,1.3179453516976867,2.6817392677803156,-1.0065156264355415,0.10429890297120263,-0.19101334733228043,-0.7884287932496715,-1.359211004261995,0,1.0,2,1,0
0.876045847758371,0.3248828022057238,0.033403764059795886,-1.1763272723169906,1.3009248944434835,2.075025920178665,-0.5859666130140596,0.756764842252203,-0.2326308365572135,-0.7884287932496715,-1.3017864274334887,0,1.0,2,1,1
-0.553749096642994,-1.2479731826459288,-0.07319054917496445,-0.6061946185011615,-0.49506167409220475,-0.3611340598592025,0.497457772670413,0.05079011258797204,0.009290604532981278,1.2649537323416213,0.8840171743337525,1,1.0,1,0,1
-0.3104845413510762,-1.7905206536999716,-0.37809031470498083,0.14258962647053083,-0.992761652307854,-1.1755174347768733,-1.5348587740041146,-0.4411605038732315,0.8437636408564136,-0.7884287932496715,0.1917635735986686,1,1.0,3,0,1
0.15165654952421476,-0.17287015516873097,-0.08356925994152102,2.1478835244554157,-1.1473363610552088,0.07376771519067886,-0.779700328320543,-1.160602259672057,-0.13615544629684728,-0.7884287932496715,-1.4984866918744204,0,1.0,2,1,1
-0.3593082592535526,1.0252010606516329,-0.047373890896485145,3.002275313182599,1.1568348974127725,-0.11259129803552657,0.6915529468121465,-0.10236540310096658,-0.859871461854507,-0.7884287932496715,0.7378870666840047,0,0.0,2,1,0
-0.2174893613826437,-1.1057154028844687,0.0012689328266565407,-1.1685569895033527,1.3359116296390885,-0.7940959044406074,-0.07913570459310247,1.4465578626786164,0.5118268899658076,-0.7884287932496715,0.38948224612723675,0,1.0,3,1,1
-0.1300867165116435,-0.9911869812516029,-0.07632758253905343,-1.4537496368181477,-0.244735870989645,1.7815988961305003,0.4362410821127005,1.5201399074928927,-0.38619926322389864,-0.7884287932496715,0.7298840013773562,1,1.0,2,1,0
