C1_skew,C4_skew,T3_skew,T4_skew,T5_skew,S1_skew,S2_skew,S3_skew,C5_skew,C6_skew,Imputed_C7_skew,C3_,Imputed_C2,I3_bins_new,Y1,Y2
0.22265566897088962,0.3054457965739137,0.08848509463641782,0.6756663630969093,0.36093600582772134,0.2731053233857582,0.2199648862741008,0.10736986003007552,0.4506846266484691,0.9799797727421353,0.04454811896525676,0,1.0,3,0,1
0.22038431505545605,0.7394873775984897,0.4225480119414899,0.2517430416503841,0.5115766144663698,0.4183774825848273,0.24031407846183767,0.4560183535793521,0.4239119191360718,-0.0,0.03006384413201116,1,0.0,2,1,1
0.471894223011052,1.3528820104873196,1.130700909656647,0.34995932198209756,0.566901016837034,0.3154220225536371,0.3863944424947867,0.5124886460622549,0.29984827107261164,0.9825821187431278,0.050863447195915096,0,1.0,2,0,1
0.06998507771405851,0.7028327293187384,0.8887281608973626,0.7492697738183001,0.5573168443142101,0.2907101687444923,0.34211053153686494,0.4554150812782791,0.3529971289338926,-0.0,0.11363765735989187,0,1.0,2,0,0
0.2445529483329486,0.46885804641287054,0.7151266258067657,0.3930969809740587,0.5139903294437724,0.2939317764644133,0.2498325133418654,0.2875459376575512,0.3099136380386607,0.9798500679008764,0.031235734917850214,1,1.0,3,0,1
0.31777799916311933,1.0661203472488598,0.9193717780504992,0.5302396327439172,0.5954602377270879,0.2504153191820286,0.35929896679012013,0.4027289144817021,0.38579501612265726,0.9825821187431278,0.028368461257876575,1,1.0,2,0,1
0.2293786606198783,0.7010626401734846,0.7020076418354304,0.5970655858612558,0.346994733204878,0.3266898094833505,0.24413249637479448,0.1944334203830293,0.2848394070141138,0.9728135714061527,0.04034294005886389,0,1.0,2,0,1
0.3593943279244204,0.8826435854951851,0.5272473384243207,0.3793996848287883,0.27160591723707955,0.2854163362774528,0.28516832896894045,0.5748212538448452,0.31397389657714786,0.9823060025011681,0.2060301193420088,1,1.0,3,0,1
0.20879302331804753,1.071131826124278,0.32076941342370763,0.5816795806992555,0.5252185611645463,0.2884048903750466,0.16613856090733886,0.26045056557124135,0.3337584194004127,0.973562065831222,0.02536490898172684,1,1.0,3,0,1
0.038227339603095906,0.6044598748135033,0.3923859320623527,0.8838777898909789,0.49098273338176157,0.3087167204666437,0.303897393822105,0.1379741930074839,0.2551387818099113,0.9825821187431278,0.2615787144222251,1,1.0,1,0,1
0.293491510655589,0.4109340704419808,0.4654033238611897,0.43739085791448173,0.3216206403353073,0.22710091084214887,0.3136429857749627,0.39949167857519247,0.2327117120303016,-0.0,0.03598476723309697,1,1.0,1,1,1
0.09950242176122148,0.8142922766055495,1.0509846272345003,0.6339453704470281,0.40139122976312974,0.3805027967448424,0.455858169207182,0.49146791186817224,0.2152710341701808,0.9825821187431278,0.21909114831562207,1,1.0,2,0,1
0.28055411683451076,0.515363550265958,0.7634208404257509,0.35797328619486696,0.5740883936325137,0.4050465741470288,0.38859584641974554,0.3761012415531263,0.2814142811425824,-0.0,0.20271609426976683,0,1.0,3,1,1
0.3536199654754809,0.5600248510687752,0.0,0.609230236469179,0.40827853380750306,0.17685344197502648,0.3260552272462964,0.36563392611430307,0.36242126260215396,-0.0,0.0517175884439648,0,1.0,3,1,0
0.4350364099369109,0.5278323683727567,0.48439603870300263,0.5445939920559142,0.7120890874182945,0.28064483048600525,0.335120204587228,0.44022229236467103,0.2941243296398828,-0.0,0.20271609426976683,0,1.0,2,1,1
0.26106510613622946,0.8059012259456142,0.9857832199368305,0.6959164489673946,0.4070437214480364,0.24738799175949439,0.24557109271359595,0.17900105105791003,0.5097564433399975,0.9825821187431278,0.05344884184672771,0,1.0,2,0,1
0.1026538080378557,0.5885353118587062,1.1932106117900467,0.07281280354839495,0.6049114958471177,0.36715202994329843,0.40282134300664674,0.5303972997936286,0.3661504187440881,-0.0,0.20271609426976683,0,1.0,2,1,1
0.2880150310183199,0.39254212136758704,0.6715697271613082,0.47009849970034173,0.5971840112096478,0.4819148236459272,0.4837456698456662,0.6273922771217657,0.3163800650641232,-0.0,0.054415558386710146,0,1.0,2,1,0
0.2359681209459681,0.8629742808714295,0.6245902127919558,0.5004547796324458,0.5171329779514504,0.19486943548453375,0.2340669792296049,0.3838567899475996,0.39016736375144634,0.9825821187431278,0.0555724108150207,0,1.0,3,0,1
0.2709631427989799,0.6947042352069666,0.6511522280663341,0.4908189259237799,0.7092974440426617,0.4771960445280848,0.29872702122274,0.630064732840167,0.26432408506915517,-0.0,0.015490450901268828,0,1.0,2,1,1
0.2424278779973134,0.13422802607779538,0.9220003805848944,0.21093136723181488,0.6221016136386752,0.34469865511523157,0.22959973963169186,0.5781332204331908,0.3167275275625729,-0.0,0.00723845221490413,0,1.0,2,1,0
0.28985170838890734,0.5888399031418682,0.187168705689863,0.5488486702088307,0.16422127650576368,0.3987797817223043,0.22623309741886707,0.2234887146143468,0.24439568746070287,0.9817477445125896,0.0919260138883468,1,1.0,2,0,1
0.22715269350250566,1.0020471646454847,0.7705067992430219,0.7161317189556226,0.5384578970175115,0.42120983679115676,0.2396526199092052,0.43408619652431285,0.28695591811930404,-0.0,0.016710277899401157,0,1.0,2,1,0
0.471894223011052,1.0939475414662305,0.46511194487512086,0.301968442449069,0.7892723128438008,0.37218936137362196,0.4624980987229893,0.502226181310777,0.4117565016627091,0.9792110347666365,0.2615787144222251,1,1.0,2,0,1
0.20642676030497603,1.402898922870242,0.7804984818186855,0.3769764701203098,0.7941290195322538,0.3262061502745528,0.27297066897993005,0.42156767417150215,0.31991476397693835,-0.0,0.20271609426976683,0,1.0,2,1,0
0.2359681209459681,0.45196209299530915,0.5548003657732835,0.5409739788964607,0.014014740144665243,0.47694106564866634,0.2010720706191442,0.39010092224041026,0.3253276183054554,0.9747268078917152,0.24921020278031836,1,1.0,2,0,0
0.3432018596165731,0.37604972215016064,0.8789650295411443,0.2762096309938775,0.56801027953885,0.5545172138326498,0.2153628345169287,0.3727831668108341,0.2702053129986117,-0.0,0.001530618071989401,0,0.0,2,1,0
0.27675368089400615,0.7272875605417287,0.0,0.783856948451331,0.27634068016284324,0.297909146232743,0.21384573904840615,0.3593754759248967,0.5097564433399975,0.9781089042702331,0.10585642035440429,1,1.0,3,0,1
0.4510952545294171,0.6014646979784994,1.1373036275018396,0.5454587617792032,0.56430470668094,0.4046849398308692,0.4443091989597574,0.3754461039641399,0.2481277779822964,-0.0,0.2615787144222251,0,1.0,1,1,0
0.1818352657517145,0.6712130391229663,0.8695464532840617,0.45715386574797545,0.4934590198739194,0.3018636543970275,0.22622451920283435,0.4489524381327599,0.41409340371384384,0.9764230619990861,0.02604333705481099,0,1.0,3,0,1
0.1608638956236921,0.5830715735008031,0.9542357353202262,0.4965873842430761,0.6184232120301422,0.4750346500573431,0.42460135883990674,0.5104759219509082,0.2760521596817848,-0.0,0.18025553523533216,0,1.0,1,1,1
0.3432018596165731,0.4713317777808393,0.5379634036617531,0.8505063290992207,0.39199714304572236,0.359463762646346,0.28936814533199867,0.1939194286017336,0.5097564433399975,-0.0,0.2615787144222251,0,1.0,3,1,1
0.34014948343210477,0.9703389876174798,1.7106988078650691,0.3174677377307972,0.44074506734903035,0.056833801301821384,0.3108818580628664,0.4838851862318032,0.12666656646061095,-0.0,0.20271609426976683,0,1.0,1,1,0
0.23813559991141905,1.0127884217442007,0.37613359453652956,0.7003946405486935,0.6979987343801821,0.431552622928975,0.4447103111893045,0.49980316771377137,0.4107387308299076,0.9825821187431278,0.14269952787260726,1,1.0,2,0,1
0.471894223011052,0.6549121363982804,0.6256780736552012,0.2543221681078054,0.4666054321989405,0.38897487554121774,0.3597558663415598,0.3082989348021618,0.24384907446281975,0.9825821187431278,0.15947164949600595,1,1.0,1,0,1
0.26704156961835174,0.6112416377660395,0.5903178402622021,0.49544821514083703,0.5047610501354549,0.17375021399510074,0.19030737149068072,0.22697404716175582,0.3661505910503721,-0.0,0.06589502981202348,0,1.0,3,0,1
0.4510952545294171,0.7310008147739532,0.6879057842799239,0.3978233045629964,0.41824122874424197,0.16698840643237514,0.35271191070048025,0.3849285696938045,0.2791905603258359,0.9822547711406187,0.055331798065690774,0,1.0,1,0,1
0.22038431505545605,0.12379915001796882,0.7385692460695695,0.6790260599024395,0.4435598406910397,0.15775306261036878,0.34297612816522477,0.39634646937572954,0.4058246061960541,0.9824809291740308,0.1098670613381622,1,1.0,2,0,1
0.2786598186531881,0.8758391755179652,0.6390426504952931,0.36278971239281455,0.43115138819663984,0.44183708295401974,0.32645011791690176,0.37034399456990086,0.17898640572900842,-0.0,0.15953302363622016,1,1.0,1,1,1
0.20642676030497603,0.6567327689004401,0.660665312177812,0.4458024163986641,0.15966452091055497,0.3447009447934682,0.2028241664026057,0.32638264410010137,0.23687443775156045,0.9824234335034266,0.1256544228625305,1,1.0,1,0,1
0.38258753132547246,1.0188195482275335,0.9599128688668128,0.5468813900427488,0.5928004104100937,0.13970793524461894,0.2736244836531444,0.3835345013453337,0.4027103697602824,-0.0,0.045311721235776654,0,1.0,3,0,1
0.24876161697137236,0.7166996299292823,0.5414826641916646,0.6080234164947227,0.08941675395492515,0.2564284713589546,0.24307002473265785,0.4677682817920994,0.20171724454760315,0.9810306191168648,0.02960880404261041,0,0.0,1,0,1
0.4265416342288598,0.8412927172482532,0.8335266514168621,0.5935032024652138,0.4882123738173733,0.22017524087455695,0.4079180522846489,0.35793822014681936,0.3757079017349661,-0.0,0.09381127607263819,1,0.0,1,1,0
0.4276213590346518,0.27818822821279376,0.6293498502219629,0.20690078020116204,0.46965619636792244,0.20357827496662229,0.3615610803923778,0.4576282224339365,0.39498867479142663,-0.0,0.05376413793092833,1,1.0,3,1,0
0.29167716843410196,0.7319043224933128,0.6959557908612497,0.33017688080340707,0.29077878005621594,0.38931446736824765,0.31118019823263793,0.3059579379791076,0.18146206561334557,-0.0,0.21225643115098455,1,1.0,1,0,0
0.2424278779973134,0.6527001522027918,0.0106050480914836,0.8834548666877862,0.3015809645818091,0.22173643089368839,0.15572193966554604,0.5425438327976407,0.4465233687539466,0.9807668496164768,0.2565882118678307,1,1.0,3,0,1
0.2111430717722593,0.6584252845390146,1.1115383788033042,0.24200937124745328,0.4398677206340352,0.41058055120734277,0.3851099944076356,0.47264536077697683,0.3596445402911615,-0.0,0.01820854909035479,0,1.0,2,1,1
0.471894223011052,0.4401701192897994,0.8913573517464883,0.5772406762310371,0.2560396518822256,0.2630979978665886,0.28639713619070056,0.21834635244895415,0.5097564433399975,-0.0,0.20271609426976683,0,0.0,3,1,0
0.2424278779973134,0.5937060124109272,1.017743129782954,0.47470484894675286,0.7965494314863717,0.4650627800803337,0.28936561356580076,0.5400078764140746,0.3254728202051484,-0.0,0.20271609426976683,0,1.0,2,0,1
0.39652414859701385,0.593598123416423,1.4879025754512714,0.6378139061249577,0.42514231522000917,0.3305812767451486,0.27096321432690823,0.6223598511870555,0.44504154781406285,-0.0,0.20271609426976683,0,1.0,2,1,1
0.23813559991141905,0.1467100055492029,0.48021515293143496,0.8553754590841192,0.6806379263000496,0.5545172138326498,0.4191974502234324,0.15017287098040447,0.40502572293852884,0.9784688735216478,0.0015640298635191342,1,1.0,1,0,1
0.471894223011052,0.22761655268848996,0.4767893410535939,0.17375708927167316,0.3674812464367508,0.2995587601455676,0.36626878792303824,0.4915145686952783,0.21458876517472308,0.9740866415029116,0.09639906788015612,1,0.0,1,0,1
0.3023998569668113,0.7489751795984593,0.09063976610330694,0.8755907096577766,0.43588004889351917,0.3118400676210264,0.3651086419883369,0.336275365169406,0.4965427458167416,-0.0,0.2615787144222251,1,1.0,1,1,1
0.2786598186531881,0.5495079493166213,0.8322763078141759,0.40093755829719496,0.5651329733263568,0.23676603608714583,0.20393730863986295,0.3199626394820859,0.39802339324461583,0.9733076291450908,0.019686178923585436,0,1.0,3,0,1
0.4085308439572144,0.646441259216131,1.0515146811360692,0.48923138714182207,0.6476166062919687,0.2613656993311466,0.3503677526437879,0.3733027664981002,0.2218959903203293,-0.0,0.006760143104142349,0,0.0,3,1,1
0.23813559991141905,0.38323105139193003,0.9643420578821349,0.06470081537918897,0.7171484992016504,0.3696762831788071,0.3708546326664737,0.3399594062134078,0.29313755543912967,-0.0,0.0037060284225451817,0,1.0,2,1,1
0.29167716843410196,1.1452426350860998,0.0,0.8246687351251176,0.16190647549478424,0.3869832291606528,0.29817848951359954,0.20847882128694045,0.28938553708959797,0.981359045176349,0.08037330156010346,1,1.0,2,0,1
0.25701668918072,0.7424031113602825,0.6218684334147035,0.636496996296086,0.2894593246766198,0.4399530327678584,0.3389699009347771,0.2990254086920046,0.2719881242429176,-0.0,0.11955763750024125,1,1.0,1,1,0
0.42545669363327887,1.0148012165386933,0.47475884860430406,0.5681871187801102,0.4081823156172584,0.2169789467071097,0.4178549091769641,0.3093637785094962,0.18633132546345907,-0.0,0.09320882369251603,0,1.0,3,1,1
0.28430762041261165,1.2211790082462226,0.9332442074621939,0.5154761409114249,0.4829490541913703,0.15198045470448812,0.38741757065220106,0.27277276229523173,0.3288191341901828,-0.0,0.1274935536277158,1,1.0,3,1,1
0.015685726578331578,0.4322371365980964,0.47248910312473985,0.3469523508630503,0.25602735866062437,0.34278308164284,0.3242747290550858,0.2721903097453828,0.3087792105108606,0.9817477445125896,0.01760695862252381,0,0.0,1,0,1
0.2424278779973134,0.9284585316318973,0.8640158639651474,0.5083425664783154,0.6439485223971656,0.1780210407457442,0.3024493867682346,0.352035130131275,0.28708185746912945,-0.0,0.06777629388563035,1,1.0,3,1,0
0.22038431505545605,0.33440729776315403,1.3238435331915908,0.17040988048677772,0.9004769450278163,0.2793954237818167,0.210224544342264,0.630064732840167,0.3538945588796335,-0.0,0.00024631259242433983,0,1.0,2,0,0
0.25084547647331457,0.8530434595238271,0.2596972918917251,0.15066484659191584,0.24523346223666645,0.4422773618035677,0.2463850385380468,0.30598072403147514,0.2279070968825832,0.9777565726215323,0.012048689702007197,1,0.0,1,0,1
0.38902088144867314,0.8551141836234563,0.0,0.9395527283588785,0.2058232940087923,0.41545086903231193,0.17804527596723999,0.26611779146584497,0.086575164951953,0.9825821187431278,0.04819798455406533,0,1.0,3,0,1
0.19187936904007588,0.388299452575136,0.04252648503758637,0.2049561515502369,0.4225690854755774,0.166249544108985,0.3931906223355981,0.18063542542633482,0.23352974800876702,0.9817477445125896,0.06806398179975234,1,0.0,1,0,0
0.23158979215586775,0.38323105139193003,1.1314650170293812,0.27269193708394696,0.34479075780818375,0.1295674434824151,0.3073637118395546,0.33186399956962936,0.27426381856684684,0.9803718308422875,0.009995579148328135,1,0.0,1,0,1
0.24876161697137236,0.45857707206909015,0.8098107154890531,0.4767415215797936,0.5749331499009431,0.39104438225317284,0.3861102160419255,0.4838184546678982,0.1988252377017664,-0.0,0.2481322953480003,1,1.0,2,1,0
0.2445529483329486,0.8226673437071116,0.9049648554493501,0.6986268194536229,0.7147611457052578,0.40024882013587176,0.2799891875470465,0.30577996373980915,0.5097564433399975,0.9825821187431278,0.2615787144222251,1,1.0,1,0,1
0.3275871391762143,0.7841023052512076,0.6737677178954121,0.17281176692010755,0.6049492118520294,0.12802057983680945,0.1918000137818054,0.619606147187046,0.25704869679687026,-0.0,0.20271609426976683,0,0.0,2,0,1
0.25701668918072,0.7710597923319074,0.8085878634013172,0.5285879707903408,0.5255306110170967,0.35404707676662356,0.3235502963887334,0.5877380906373995,0.37153137807242975,-0.0,0.20271609426976683,0,1.0,2,1,1
0.15815583946918146,0.4575260153900523,0.6728181875890494,0.6526939723704958,0.7541531073911591,0.20766556391630947,0.30769361203678114,0.630064732840167,0.36178120172646194,0.9795924410072794,0.021229592932641275,0,1.0,3,0,1
0.32918908260156604,0.6926711119764906,0.6866931646042645,0.46324595698912124,0.6397832347331674,0.4896193440396247,0.3516069111367007,0.2832369448306925,0.3743495691861284,-0.0,0.018083263601122498,1,1.0,1,0,0
0.3023998569668113,1.0363039538964247,1.048289894683829,0.5929278065866586,0.3500229789831519,0.2757653234285335,0.38340178491738247,0.4204385004452632,0.4247082563385551,0.9799797727421353,0.13315520460079283,0,1.0,2,0,1
0.2529158575369088,0.48657831982130173,0.47969135592783924,0.4901188677442298,0.0,0.3501605363065128,0.31468377994761093,0.2593904722645484,0.2624481242148701,-0.0,0.20271609426976683,1,1.0,3,0,0
0.23813559991141905,0.0,0.0,0.7892942184691848,0.4089940056929425,0.2724642334652598,0.2782491776186683,0.4151605283221656,0.32284424218021246,-0.0,0.030157936630400086,0,1.0,3,1,1
0.2466641508526498,1.0555968319373572,0.8188434394686966,0.7637381093222143,0.6850794644525207,0.32697117953701527,0.31336240680852473,0.3823414809284747,0.281394622269162,-0.0,0.15401866900175676,0,1.0,3,1,0
0.3732920932884654,0.9214626718599901,0.7500943738470022,0.46899746824105665,0.3770628714061388,0.34659496500344394,0.4837456698456662,0.18825246921729574,0.3430308871541444,-0.0,0.07798222350048432,0,1.0,1,1,0
0.1943464292055146,0.37604972215016064,0.10496789898382397,0.45681601463833005,0.6970675543647306,0.16785701023096228,0.3233992973953125,0.15969849307386455,0.3071756380137137,-0.0,0.10255353896809079,0,1.0,1,0,0
0.2424278779973134,1.1085718167193366,0.8130480528442674,0.5955015773618132,0.9004769450278163,0.25747708790485413,0.3986673222042765,0.630064732840167,0.5097564433399975,-0.0,0.2615787144222251,0,1.0,3,1,1
0.471894223011052,0.5852084667257178,0.4111609157043431,0.2865691126061657,0.7282482270934834,0.26442084464560284,0.31356129311291764,0.35671656465489293,0.4106243174122941,0.9777565726215323,0.16996283762662753,0,1.0,1,0,1
0.471894223011052,0.6438667310519868,0.9002810232201537,0.7235328895245273,0.3582605344919299,0.44493831616728124,0.3379979944363932,0.4563724058395776,0.48258268867071374,-0.0,0.20271609426976683,0,0.0,3,1,1
0.2111430717722593,0.14281458393698274,0.8004823172315374,0.5252118598475212,0.6446453108194996,0.5360806500026786,0.4837456698456662,0.25908897994764835,0.2785594631428345,-0.0,0.2615787144222251,0,1.0,2,1,0
0.28430762041261165,0.9834621306645385,0.5782038282037607,1.0004471332342515,0.4419751924396403,0.3410373315433847,0.34017247564862174,0.4419458332761175,0.21596578593570612,-0.0,0.20271609426976683,0,0.0,2,1,1
0.2111430717722593,0.8549495567039874,0.190542972899717,0.3323236926773723,0.29204761852851485,0.4885225263944513,0.3966727250961027,0.402209181126321,0.19225463386483757,0.9792110347666365,0.17576766947155703,1,1.0,1,0,1
0.471894223011052,0.981431709903528,0.9271891334607322,0.8410630276826169,0.4360696652984034,0.41303277485646855,0.2339570882068247,0.3952282451649239,0.37268988113170587,-0.0,0.005435461708413289,0,1.0,1,1,1
0.2293786606198783,0.48043339142003094,0.6881716399263923,0.6710043904938127,0.464411413492983,0.5448381317555772,0.2754873852207852,0.24562402211309406,0.12208596684058129,-0.0,0.2615787144222251,1,1.0,2,0,0
0.30414951819043234,0.9254511915464579,0.8350386498749879,0.613525098730229,0.5035712890219782,0.40644430014818705,0.47879287867144066,0.5724335195849956,0.20283693306608164,0.9815544367964179,0.20372711304372956,1,1.0,2,0,1
0.18939490326396555,0.4581442966589855,0.7859806944010791,0.28381566873282693,0.7398559490377217,0.4089805423731937,0.31677278492561517,0.3783844728321547,0.3535369576513526,0.9788363460368583,0.007121212969656912,0,1.0,2,0,1
0.2709631427989799,0.27147968668659833,0.5986340703500606,0.6339453704470281,0.46750049544194044,0.5480273355628885,0.32173273748011727,0.39893497367168373,0.2112187784049476,-0.0,0.16484281587224014,1,1.0,1,0,1
0.32435535882631056,0.5436706059119771,0.6330045614098181,0.3764066201171856,0.7126022651995696,0.16739329805297856,0.3379257613924953,0.45464353566627697,0.2346991351764537,0.9784688735216478,0.12315446066873185,1,1.0,3,0,1
0.25701668918072,1.071131826124278,1.7106988078650691,0.8515358339546044,0.9004769450278163,0.38723685796226753,0.4837456698456662,0.6103161757079824,0.08982632780673078,-0.0,0.2615787144222251,1,1.0,1,1,0
0.2529158575369088,0.49456429437833227,0.23147577997691318,0.6917649680777548,0.14317328694869952,0.39503078650379275,0.18216004888214796,0.15377941225939687,0.221790489380499,-0.0,0.20587379046581591,1,1.0,2,1,0
0.471894223011052,0.39254212136758704,0.2655263849126778,0.30481279150070717,0.30808045810205037,0.37275553936228545,0.289015781098111,0.18726889271273806,0.25894631808074386,-0.0,0.1799230172667344,1,1.0,3,1,1
0.2111430717722593,0.22608202592088736,0.6884884242206769,0.3432378218974487,0.5135600139869523,0.2848038321527466,0.3662561705939798,0.42091641388948875,0.4162872060193532,0.9757999600505932,0.07046642358947876,0,1.0,1,0,0
0.25701668918072,0.9516084506357766,1.0812522186184161,0.3692709019079893,0.4722991714709303,0.2586033990932715,0.3710885146857953,0.34547995171077694,0.38596107136713725,0.9825821187431278,0.018735934439110702,0,1.0,3,0,1
0.0963261580951626,0.8549495567039874,0.699364523819689,0.48491007083822113,0.4568323435110093,0.403621202098744,0.33402240625974666,0.5292803536700907,0.19283916459972927,-0.0,0.20308807466933274,1,1.0,1,1,1
0.4391642777749504,1.0949254022522152,0.4455551789996237,0.5855474469064934,0.40354833644638816,0.2679685124231093,0.41904543342235884,0.2120417245926174,0.17626731853544053,-0.0,0.14622774831448002,0,1.0,1,1,1
